segment_id,hour_of_day,day_of_week,weather,cumulative_delay,actual_travel_time
12,19,0,2,1.9,29.91
7,13,1,0,16.9,25.22
4,13,6,0,4.0,8.01
10,8,0,2,5.7,31.58
13,18,6,0,0.3,23.99
2,12,6,0,0.9,4.67
10,14,3,0,0.4,13.19
4,13,6,0,1.9,7.14
18,8,6,0,3.8,35.4
5,20,2,0,0.6,6.74
19,18,3,1,0.4,39.32
2,7,4,0,2.9,5.95
12,18,2,0,0.8,22.23
17,15,0,0,2.0,22.56
10,21,2,0,0.2,11.39
2,12,4,0,3.4,6.7
6,12,3,1,2.3,11.56
8,14,1,2,3.1,17.29
19,10,6,1,1.0,42.23
11,9,5,0,1.0,20.06
12,13,1,1,4.8,22.11
9,19,1,2,3.8,24.95
2,9,6,0,2.6,5.08
8,21,3,0,3.0,13.15
11,9,1,0,0.3,20.1
4,17,4,0,5.8,13.56
10,19,6,2,4.4,27.77
16,17,3,0,2.7,30.5
8,7,1,0,7.5,16.98
4,18,6,0,0.6,6.63
10,20,5,0,3.5,14.11
12,6,0,0,9.9,23.29
14,9,3,2,1.1,34.91
16,12,3,0,0.0,20.61
18,17,2,1,4.0,43.34
12,21,6,0,0.0,15.05
18,14,1,0,6.2,27.51
7,21,0,0,0.2,8.63
7,14,6,1,3.2,15.07
9,17,5,0,1.4,17.11
1,15,4,0,0.7,2.44
6,20,3,0,6.9,15.37
6,6,4,2,4.1,13.99
12,10,4,0,1.2,21.4
12,12,4,0,1.0,14.1
10,18,2,0,4.0,21.65
6,12,6,0,5.4,12.98
17,15,4,1,3.8,29.16
19,21,1,2,3.1,34.93
18,11,1,0,0.8,22.52
6,21,0,2,5.7,14.99
19,16,0,1,4.2,33.05
10,15,5,0,2.2,14.49
8,9,4,2,2.1,22.9
6,8,4,0,2.5,12.96
7,17,2,0,5.3,17.36
1,18,6,0,4.1,5.73
18,14,4,0,5.8,27.33
12,20,4,0,2.1,17.3
16,17,6,1,2.9,40.41
10,18,4,1,5.8,27.99
10,15,3,1,0.8,14.95
14,9,3,0,1.8,27.97
10,13,2,2,2.9,19.27
10,18,2,0,7.4,24.8
11,6,1,0,0.0,12.44
2,12,2,0,0.7,1.77
8,17,5,0,0.8,14.68
7,11,1,0,1.2,10.44
8,18,6,0,1.0,14.99
1,17,4,1,2.7,5.87
2,6,2,2,6.5,9.61
18,20,5,1,3.0,30.69
15,9,2,0,0.8,26.34
1,17,2,1,6.0,9.33
5,20,1,1,3.0,11.21
2,19,6,0,0.7,4.56
3,10,6,1,1.3,8.5
19,16,1,0,4.7,27.02
18,13,0,0,4.0,25.58
18,20,1,0,2.6,24.14
14,9,1,0,0.5,25.14
8,8,3,1,4.9,20.37
12,7,2,0,1.1,15.03
10,9,1,0,4.4,21.35
17,16,2,2,3.1,31.72
11,15,2,2,0.9,18.83
2,19,3,0,0.7,3.32
4,18,2,0,0.4,6.02
1,9,5,0,0.8,4.47
15,18,1,0,0.5,27.24
13,15,2,0,2.9,17.58
8,10,0,0,2.7,17.55
4,18,0,1,2.6,13.57
10,12,3,1,3.1,18.17
19,14,5,0,5.1,28.23
18,7,6,0,7.3,29.67
5,10,6,0,0.8,9.87
19,21,1,0,2.7,26.42
16,16,3,0,0.2,18.46
1,15,0,0,0.4,1.0
12,14,5,0,3.2,18.4
2,17,1,0,2.0,5.29
8,19,2,0,4.3,17.65
18,18,1,0,1.7,33.67
16,8,4,0,0.4,28.14
5,6,1,0,6.2,12.69
13,7,2,0,0.3,16.29
19,19,4,0,0.6,34.15
3,11,6,0,1.0,4.77
8,21,5,0,16.1,26.15
12,10,3,0,1.6,22.09
2,6,5,1,2.1,5.27
11,6,1,0,4.4,17.85
12,16,6,0,3.0,17.69
18,9,3,2,5.5,47.82
13,17,1,2,2.0,34.67
5,20,0,0,10.7,16.24
12,9,0,1,4.8,30.67
2,20,2,0,1.5,4.36
5,11,6,2,1.4,10.45
7,11,6,0,8.0,15.91
12,21,5,1,3.5,22.23
16,15,0,1,2.9,27.47
8,19,4,0,4.3,18.14
9,11,4,1,2.5,15.11
15,6,6,0,0.5,18.82
5,15,6,0,1.2,8.11
13,14,1,0,2.4,17.75
5,16,6,2,0.1,8.4
11,12,3,0,1.7,13.67
10,12,4,0,4.2,16.89
13,16,1,0,0.5,16.63
9,12,3,0,0.2,11.69
14,7,6,0,5.4,21.62
18,7,6,1,2.9,29.51
15,11,0,2,0.6,26.32
10,12,1,0,4.9,17.37
7,8,3,0,3.2,15.59
8,18,2,0,1.2,14.3
3,9,6,0,1.4,7.27
15,19,5,0,0.5,24.36
16,17,5,0,5.4,33.03
4,8,6,0,2.1,7.49
6,12,2,0,2.4,9.8
1,12,4,1,6.4,8.16
4,9,5,2,0.0,8.97
11,18,3,0,0.2,18.72
12,12,6,0,0.5,16.24
5,10,6,0,0.1,7.63
16,6,6,2,3.2,30.41
13,15,2,0,3.0,18.88
13,9,4,1,0.7,28.48
17,12,1,0,0.5,21.24
7,18,6,0,0.5,12.38
8,21,1,0,9.2,19.95
13,21,3,0,3.5,17.69
16,20,3,0,2.6,20.68
4,7,3,0,1.2,6.94
8,7,5,1,1.7,13.39
16,6,3,0,0.3,18.95
10,7,6,0,18.9,31.39
12,15,2,0,4.2,18.96
12,19,2,0,2.9,23.4
5,13,4,0,2.7,9.23
16,16,2,0,2.1,20.64
1,13,5,0,0.9,2.5
9,13,1,0,0.8,12.1
12,20,4,0,2.4,16.68
5,21,2,0,0.2,6.12
3,6,3,2,0.2,4.29
5,6,2,0,2.5,9.31
2,17,0,1,7.6,10.39
14,15,4,0,7.4,23.4
2,9,6,0,0.0,4.6
13,11,6,0,0.3,16.35
7,13,5,0,2.6,11.59
10,18,2,0,5.7,21.71
13,7,2,0,9.3,23.69
16,18,5,0,5.9,34.3
14,21,1,0,3.4,20.17
11,8,3,1,0.7,24.62
10,11,3,1,0.2,15.75
6,15,1,0,0.1,6.34
4,9,1,0,2.8,9.11
1,17,0,0,0.1,1.98
7,7,5,0,4.0,12.19
9,12,4,1,3.7,16.83
8,9,3,0,0.2,14.24
5,13,1,0,7.1,13.91
19,13,1,0,2.2,25.2
10,12,5,1,7.0,22.11
11,15,6,0,7.0,18.28
15,14,4,0,0.7,18.69
6,9,1,0,1.4,11.27
15,12,6,0,0.4,18.81
5,15,0,0,4.5,9.83
19,15,4,1,2.1,31.42
19,20,6,0,7.9,31.4
10,17,0,1,0.7,22.03
12,6,2,0,3.5,17.64
4,9,3,0,13.6,20.3
18,7,1,1,3.3,29.22
16,14,6,0,0.2,20.79
8,21,4,1,2.7,14.82
4,10,0,1,0.6,9.51
12,8,3,0,0.1,20.62
2,9,3,1,1.2,5.3
4,11,1,2,0.9,6.51
5,15,6,0,4.7,10.58
3,6,3,0,1.4,4.24
9,12,1,0,4.0,13.96
18,13,6,0,0.0,21.01
11,12,6,0,0.0,14.33
3,12,2,0,0.1,2.64
2,14,1,0,0.7,4.25
9,18,5,0,1.4,18.14
14,9,0,0,2.8,26.32
4,19,5,0,12.8,18.25
9,21,6,0,1.3,13.08
13,12,6,1,0.2,19.83
18,14,3,0,0.7,21.65
15,20,3,0,6.8,25.25
10,10,3,0,3.6,20.54
16,7,6,0,4.7,23.88
12,20,1,0,0.4,14.2
5,10,4,1,0.4,13.01
2,9,1,0,0.4,3.22
10,13,0,2,5.8,24.01
1,21,1,0,0.7,1.91
7,20,3,0,3.1,11.66
17,10,2,1,2.2,38.89
16,14,0,1,2.4,26.01
3,14,5,0,0.7,4.02
14,8,2,2,3.0,37.9
10,18,0,0,0.1,18.43
7,15,0,1,15.1,25.05
17,20,6,0,0.1,20.41
6,11,3,1,0.2,7.48
4,11,6,0,1.2,5.61
17,9,5,0,5.3,34.58
9,16,1,0,0.9,11.63
4,18,6,0,1.9,8.64
7,15,5,0,0.1,8.62
2,8,3,0,0.2,3.81
17,6,3,0,2.8,24.14
8,17,6,1,0.6,17.95
15,12,3,0,3.6,21.37
15,20,2,1,4.6,26.32
8,20,5,0,5.7,15.71
16,10,5,0,0.4,29.1
19,19,0,0,1.8,35.0
11,15,4,0,8.8,22.31
2,20,1,0,4.4,5.35
17,12,3,0,0.4,20.45
16,6,5,0,2.1,21.59
15,13,5,0,7.7,25.47
13,8,0,0,1.7,25.7
15,12,1,1,5.4,28.41
4,17,4,1,2.1,10.76
16,8,4,1,0.3,35.99
12,19,3,2,0.5,30.82
4,8,4,0,0.1,7.13
3,15,4,0,0.7,3.68
17,14,6,1,6.7,32.39
18,18,1,0,3.2,34.87
18,7,1,1,4.0,30.42
17,19,6,0,2.9,32.08
12,9,3,0,1.5,23.94
4,11,5,0,0.7,6.55
12,19,0,2,7.8,36.41
15,8,3,1,2.2,35.94
16,17,2,1,2.0,36.24
5,15,4,0,16.6,22.2
15,19,6,0,1.5,26.88
17,15,0,0,5.8,26.33
18,12,5,1,5.9,31.53
5,12,5,0,0.8,7.94
13,20,1,0,0.3,17.15
19,10,2,0,11.1,42.73
13,8,5,0,1.7,23.1
18,7,2,0,0.0,20.84
14,20,4,0,2.1,19.58
4,20,1,0,2.9,8.1
4,9,0,1,4.5,15.46
19,19,1,0,8.6,41.33
13,20,4,0,7.4,23.01
12,18,6,0,8.4,29.54
7,9,5,2,0.1,17.59
12,16,2,0,3.7,17.99
4,13,6,0,0.8,6.09
2,13,4,0,0.6,3.97
2,18,5,0,4.8,8.72
5,10,3,2,1.6,13.38
10,18,2,1,7.5,29.53
10,11,4,0,0.1,12.39
9,13,0,0,4.9,15.7
13,20,0,0,0.4,16.8
7,6,5,0,0.6,7.91
5,10,5,1,1.9,11.9
10,9,0,0,1.5,18.22
10,21,3,0,2.0,14.46
6,9,1,2,8.4,22.03
19,16,0,0,3.2,25.93
8,7,5,0,1.0,10.51
1,15,5,0,0.6,1.32
17,6,3,0,1.6,24.39
7,19,0,1,1.8,15.11
14,20,3,0,2.8,19.21
17,11,0,0,0.9,20.95
9,12,1,0,4.4,14.71
17,10,4,0,0.3,28.92
5,21,0,2,2.5,11.31
8,20,4,0,2.9,12.63
6,13,0,2,0.7,11.42
11,14,1,2,5.2,24.2
19,16,6,2,2.9,34.45
4,16,5,1,3.1,9.15
18,7,4,0,2.1,23.72
1,16,3,2,7.2,8.16
13,18,0,0,3.6,25.25
14,9,5,0,1.4,25.28
1,16,0,0,0.8,2.52
11,14,3,0,0.2,13.81
17,10,1,0,0.5,29.08
4,8,2,0,14.8,21.75
12,11,0,0,1.6,16.58
10,20,6,0,6.9,18.6
6,8,3,0,0.6,10.26
1,19,2,1,1.7,2.87
7,10,0,0,9.7,21.38
16,8,4,0,0.3,29.18
14,11,5,0,2.7,19.82
6,17,5,0,7.5,18.3
5,21,3,0,9.0,14.89
18,15,4,0,5.6,27.34
15,10,1,0,5.8,31.53
6,19,2,0,3.2,14.16
19,14,3,0,0.7,24.35
1,21,6,2,3.9,6.35
1,8,0,0,11.5,11.87
13,11,5,1,2.2,22.59
3,13,0,1,0.9,4.79
10,12,2,0,2.6,15.02
3,21,4,2,3.5,8.38
9,11,4,1,0.7,14.27
8,19,3,0,3.8,17.3
3,20,3,0,2.7,6.99
13,7,4,0,2.8,17.8
6,21,3,0,1.1,8.18
13,20,4,0,0.5,14.87
12,12,2,1,2.9,21.66
13,13,3,1,2.6,22.12
2,6,4,0,1.2,3.19
16,20,3,1,1.1,25.63
6,14,0,1,1.3,9.37
19,9,5,0,2.0,35.31
13,13,0,0,11.0,28.14
17,20,1,0,4.3,26.01
9,15,4,1,5.7,18.7
17,12,1,1,2.1,27.21
2,19,4,0,2.2,5.43
19,18,5,0,0.7,33.29
19,15,3,1,3.8,33.42
7,12,4,1,1.6,12.67
10,7,0,0,4.1,16.01
10,21,3,0,1.6,13.49
9,6,5,1,0.3,14.37
17,9,0,0,0.6,30.81
15,17,3,0,5.0,29.59
2,21,4,1,0.9,3.54
4,21,4,0,0.9,5.98
19,7,0,1,8.0,37.25
17,13,2,0,3.2,24.89
5,15,4,0,0.4,5.12
7,21,2,0,0.5,8.35
18,12,3,0,1.0,23.44
7,13,2,0,2.7,11.04
17,16,0,0,4.2,24.73
7,11,1,0,1.0,9.31
4,6,1,2,6.1,13.64
8,19,0,0,0.3,15.28
13,18,6,0,0.7,22.89
4,18,1,0,10.6,17.56
6,17,0,0,0.4,10.63
5,14,4,0,6.6,12.36
12,11,2,0,3.7,17.35
4,17,1,1,0.2,9.25
9,18,4,0,2.0,18.13
4,15,1,0,2.2,6.77
19,6,3,0,8.1,29.69
14,6,0,0,1.6,19.83
5,21,0,0,1.8,8.69
18,13,4,1,0.4,27.41
10,11,6,0,3.1,14.73
19,13,3,0,0.7,23.54
12,13,2,0,0.2,14.75
18,20,3,2,17.3,47.98
17,16,6,0,0.9,20.85
11,19,3,0,0.5,18.91
3,13,5,0,3.6,7.88
17,15,2,1,5.2,31.53
1,20,2,0,0.2,1.65
15,12,3,0,0.3,18.9
9,12,1,1,0.3,12.53
15,15,5,0,0.1,19.6
3,9,1,0,3.2,6.99
19,14,3,0,2.7,25.77
13,17,1,1,3.3,30.94
12,7,2,0,2.1,15.68
1,16,2,0,5.1,6.12
17,14,1,2,2.4,31.22
13,15,2,0,7.5,23.85
1,8,0,0,2.0,3.98
10,19,2,1,4.7,26.96
15,18,3,0,1.6,28.75
7,20,4,0,1.7,9.64
18,21,1,0,5.7,26.38
16,7,5,0,0.3,19.12
14,18,6,1,2.5,32.48
18,9,1,0,3.9,34.75
7,10,6,0,4.2,17.11
17,7,6,1,2.7,28.32
18,18,2,0,1.8,32.6
12,20,2,0,0.9,16.38
8,6,4,0,7.2,16.28
2,15,4,0,1.4,4.43
7,16,5,0,4.8,12.39
4,10,3,0,0.1,6.75
18,14,0,0,0.8,22.27
6,20,3,0,1.3,7.8
9,17,5,0,3.3,18.11
9,17,1,0,1.2,15.8
14,20,2,0,0.1,16.67
8,10,3,0,0.6,13.39
19,17,6,0,0.9,35.26
3,16,2,0,0.6,3.32
18,15,2,0,0.7,22.55
5,14,3,0,4.4,10.89
14,19,3,0,1.6,26.92
4,18,6,0,1.6,8.22
7,17,6,0,10.2,22.06
12,15,4,2,1.8,22.07
2,11,5,1,7.9,10.56
11,8,5,0,1.1,18.75
14,9,6,0,1.5,26.05
16,9,0,0,1.5,30.8
6,6,6,1,2.4,10.48
4,8,4,1,2.6,11.91
15,8,0,0,0.9,26.58
1,18,3,1,4.7,7.89
7,19,5,0,2.1,14.97
12,6,5,0,0.0,14.86
10,18,0,1,2.7,24.4
5,14,1,0,4.8,10.97
12,16,4,1,0.9,19.47
18,6,4,0,0.1,20.79
10,14,4,0,4.9,17.19
6,6,5,0,11.2,17.99
12,21,2,0,0.2,14.08
7,7,5,0,8.3,16.01
18,7,2,0,1.3,21.77
2,19,5,0,8.5,13.55
10,11,3,0,3.1,15.18
15,12,5,1,6.6,28.7
12,16,3,0,4.6,19.09
17,6,2,0,0.1,19.78
4,8,4,0,0.2,7.25
7,7,2,0,2.2,10.5
9,13,0,0,0.4,12.04
19,14,4,0,1.9,23.74
7,18,5,0,9.3,21.68
2,7,5,0,1.0,4.52
6,7,5,0,2.0,9.09
18,15,5,2,1.5,31.74
6,20,5,0,3.0,9.69
13,14,2,1,0.6,18.79
19,19,6,0,0.9,34.98
2,9,3,0,5.9,11.44
12,10,6,0,5.0,25.47
15,18,2,2,4.7,41.12
14,16,1,0,4.4,20.7
6,14,6,0,1.8,9.07
18,11,2,0,3.9,24.91
5,15,4,0,1.5,6.89
18,17,5,2,0.3,44.55
3,14,2,1,1.5,5.49
3,14,6,1,0.5,5.17
10,12,3,0,1.5,13.88
19,19,6,1,1.1,43.69
3,17,5,0,2.7,7.82
12,15,6,0,1.3,15.8
16,14,0,1,3.7,27.51
17,10,1,0,2.2,31.68
7,21,4,0,7.6,17.44
13,10,3,0,0.3,23.05
2,17,1,0,3.5,7.03
4,13,2,0,3.3,8.46
10,15,1,0,9.0,19.96
7,9,5,1,1.4,17.96
17,14,5,1,1.1,26.57
6,12,0,2,0.6,11.53
19,12,1,0,0.9,22.74
5,18,6,1,2.1,12.62
10,20,1,1,5.5,19.64
9,8,5,0,1.0,16.05
13,9,2,0,0.5,22.14
19,12,2,0,1.0,23.66
6,16,4,0,0.3,8.15
4,16,6,0,7.8,11.41
3,19,6,0,6.2,11.57
3,10,2,0,1.1,5.92
4,17,1,0,0.9,7.84
5,8,0,0,7.1,16.07
8,6,2,1,0.0,12.98
16,12,6,1,2.8,27.57
3,11,6,0,7.4,11.25
12,15,5,0,2.1,16.01
8,20,5,0,0.0,11.01
13,12,4,0,0.7,16.59
4,20,4,0,7.7,11.88
14,19,1,1,0.1,29.65
14,7,2,0,1.5,18.09
13,18,2,1,4.7,32.61
6,17,4,1,5.5,17.89
17,9,2,0,1.9,30.07
4,7,1,0,0.8,4.65
8,13,0,0,2.7,11.86
17,12,5,0,0.9,21.63
3,6,1,0,0.9,3.42
17,7,2,2,4.9,33.76
9,7,1,1,0.5,13.68
2,9,5,2,0.0,4.9
13,8,3,0,1.2,23.77
2,6,6,0,2.0,4.4
11,17,5,0,3.7,23.4
15,19,6,0,4.6,31.36
11,7,5,0,3.3,15.82
3,21,3,0,3.0,6.35
3,16,2,0,3.3,6.45
12,14,2,2,1.0,22.01
5,18,0,2,1.4,15.41
7,6,5,0,2.9,10.8
7,14,1,1,0.2,12.73
13,12,0,0,1.1,17.56
9,7,2,0,1.6,10.5
13,7,2,1,2.3,20.58
12,10,4,0,2.0,21.95
13,18,0,1,3.8,31.27
10,10,2,0,1.9,19.47
1,9,3,1,7.0,8.42
8,17,6,2,1.4,20.79
16,15,4,0,2.2,21.26
13,15,1,0,0.0,15.27
3,18,6,0,1.1,7.05
3,17,4,0,6.0,12.08
5,8,5,0,1.2,8.93
11,9,5,1,0.9,24.89
7,15,1,0,2.4,11.38
10,9,3,2,0.2,25.23
10,7,1,1,2.3,16.86
2,10,0,0,1.1,3.95
3,20,6,0,1.4,5.53
8,10,1,0,4.7,17.85
11,10,1,0,3.3,21.46
13,16,4,0,1.8,17.41
7,20,3,0,2.6,9.94
13,16,1,0,4.4,20.72
2,15,0,0,4.1,6.75
6,6,4,1,0.6,9.0
9,11,3,1,1.1,14.78
2,16,3,0,1.3,3.57
18,7,2,0,0.6,22.42
16,12,5,1,0.0,24.0
12,9,6,2,0.6,30.1
7,20,0,0,5.0,13.95
7,10,5,0,2.4,16.06
17,10,4,0,1.3,31.04
13,10,4,0,2.8,25.74
11,7,0,0,4.0,17.2
6,10,3,0,1.3,11.54
14,8,1,0,1.9,25.85
6,9,0,0,0.2,10.28
6,18,4,0,2.7,12.9
2,7,5,0,1.3,4.86
15,9,6,1,1.7,36.04
17,18,0,0,1.6,31.77
8,14,3,2,3.0,15.92
5,13,6,0,2.5,8.59
17,18,6,0,1.6,30.9
1,19,6,0,0.1,1.37
18,20,2,0,2.9,24.45
15,16,6,0,6.4,24.5
5,17,2,0,4.4,13.49
7,8,1,1,12.0,27.46
18,6,1,1,0.4,28.1
6,6,6,0,0.8,7.03
5,11,3,1,2.3,10.79
19,8,5,0,0.8,32.42
10,9,1,0,0.1,18.53
15,6,2,0,1.5,20.01
10,13,3,0,1.0,11.79
16,6,6,0,0.9,18.02
12,10,3,0,9.2,31.28
18,11,3,0,0.8,23.12
1,20,0,0,0.4,1.46
16,7,5,0,0.4,20.37
6,12,6,0,4.9,12.75
3,21,5,0,3.8,6.2
2,12,1,0,0.4,1.8
2,21,5,1,0.7,2.77
13,6,4,0,4.1,20.67
9,9,2,0,1.0,16.0
16,17,1,0,12.0,40.03
5,18,6,1,2.3,13.58
7,21,5,0,0.6,8.2
13,9,2,0,5.9,28.24
13,10,6,0,1.2,23.28
7,6,6,2,1.0,13.76
10,6,1,0,1.2,13.96
15,12,4,0,4.4,22.76
6,14,2,0,0.6,9.1
5,6,4,0,1.4,7.56
2,21,2,0,0.1,2.67
15,7,0,1,5.3,26.3
16,11,6,0,1.2,19.39
19,20,0,0,0.9,23.57
9,20,2,0,2.6,14.25
19,11,2,0,3.7,25.95
7,7,4,0,5.0,15.24
4,14,6,0,1.3,4.8
3,9,5,0,5.0,9.87
11,18,6,0,1.9,20.39
1,12,3,0,0.3,2.32
6,11,2,1,5.6,14.86
11,16,1,0,2.4,14.47
1,18,1,1,2.8,5.37
7,16,1,0,8.3,15.31
6,8,0,0,2.5,13.29
14,13,5,0,0.0,15.95
2,12,4,0,6.1,9.64
4,14,5,0,1.0,5.4
11,21,0,1,2.1,18.76
15,8,5,2,0.7,37.41
18,6,5,0,1.1,23.25
1,7,6,1,3.5,5.25
3,17,1,0,1.7,5.73
3,16,2,2,3.0,6.75
7,20,1,0,5.2,14.51
1,17,5,1,1.3,3.26
11,6,2,0,2.5,17.21
6,16,6,1,4.5,13.55
3,10,4,0,3.8,9.35
19,21,3,0,2.3,24.91
2,20,2,0,1.5,3.34
18,15,0,1,1.6,29.3
12,19,1,0,1.7,20.57
10,7,6,0,1.3,13.12
5,21,6,0,3.6,9.42
9,8,1,1,0.4,18.82
2,13,5,0,10.3,14.1
2,20,5,0,4.5,7.44
6,15,5,2,1.1,11.29
10,19,6,0,0.1,18.29
18,10,5,0,3.7,35.99
12,9,1,0,4.0,23.7
4,21,2,1,9.9,16.0
17,10,4,0,0.9,30.26
15,15,2,0,0.3,18.13
6,11,0,1,7.4,16.74
16,17,1,0,0.9,28.41
17,12,2,1,3.8,27.73
3,19,1,0,0.2,5.33
10,18,6,0,4.3,20.96
5,14,0,0,0.4,6.34
14,6,6,0,3.6,20.0
13,9,3,0,2.3,25.54
6,21,3,0,9.3,17.14
12,17,3,2,0.1,29.76
8,17,1,0,1.0,13.39
5,14,2,1,0.2,7.74
15,10,1,0,6.3,32.74
16,13,6,0,2.7,21.21
1,17,4,1,2.3,4.18
16,6,6,0,0.4,19.66
5,9,2,1,2.0,13.7
3,17,6,0,1.5,6.68
15,21,6,0,1.1,18.16
13,21,0,0,4.4,20.02
16,19,5,0,0.2,27.61
11,17,3,0,3.1,23.11
2,14,2,1,5.2,8.52
6,18,2,0,7.1,17.66
6,6,3,0,4.1,11.03
14,6,6,1,1.0,21.05
11,9,0,1,2.8,25.22
8,19,1,0,0.5,13.99
8,8,1,0,0.4,14.74
1,12,6,0,3.1,4.5
7,16,6,0,5.7,12.7
6,8,5,0,0.2,12.8
8,6,2,2,0.3,15.34
19,17,3,0,2.5,33.79
8,21,6,0,0.7,11.23
14,20,6,1,2.8,24.08
18,16,4,0,0.7,23.25
16,15,0,1,0.4,25.09
9,7,1,0,2.4,14.12
15,15,0,0,5.9,22.18
10,18,0,1,3.5,25.61
16,9,5,0,5.1,32.33
4,6,0,1,0.9,6.67
13,6,3,0,6.5,21.16
5,17,5,1,1.4,12.18
7,19,6,0,5.7,17.87
9,13,3,0,1.9,13.39
8,12,5,0,0.9,10.29
16,19,3,0,0.9,29.48
6,13,5,0,2.5,9.08
16,18,5,0,0.2,27.67
6,9,2,0,8.0,18.83
14,11,3,0,1.0,17.64
1,20,2,1,1.2,3.19
9,18,6,0,0.8,16.52
13,8,5,0,0.0,21.68
19,16,1,0,3.5,26.45
17,18,5,0,2.7,31.77
11,13,1,2,5.0,22.99
8,9,1,0,0.1,14.21
5,8,1,0,7.9,15.95
10,9,1,0,1.2,17.93
7,11,3,1,7.3,18.59
10,16,4,0,0.3,11.97
4,12,3,1,4.1,11.39
9,12,6,0,2.6,12.04
14,19,4,1,1.3,30.66
2,20,3,0,0.2,4.04
9,17,6,2,2.8,24.88
1,21,1,0,0.1,1.0
10,9,0,0,2.1,18.41
10,13,5,1,2.8,16.13
3,12,4,0,4.0,7.02
6,7,0,0,14.2,22.07
6,18,1,2,0.9,16.46
2,13,4,0,1.2,3.31
18,14,0,0,1.3,21.52
2,10,3,0,3.9,6.44
12,20,6,0,8.1,21.69
5,9,1,1,11.0,21.18
7,21,3,0,8.7,16.97
16,9,3,0,6.3,34.93
1,18,1,0,14.1,15.47
1,21,4,0,1.4,2.48
17,9,5,2,8.9,49.94
1,11,2,1,4.3,4.88
13,16,2,0,0.6,16.29
9,9,5,0,0.1,14.65
15,21,1,2,0.7,26.45
3,12,2,0,4.5,7.52
14,12,5,0,3.0,19.85
11,10,0,0,0.8,20.39
12,18,5,0,4.1,25.15
13,10,4,1,0.5,28.12
13,20,6,0,5.2,20.51
1,15,5,2,4.7,6.37
10,13,3,0,10.8,23.52
3,12,3,0,0.5,4.37
4,19,6,2,7.1,15.0
16,12,1,1,1.3,26.94
8,11,3,1,1.6,13.17
16,12,0,0,1.9,21.97
17,12,5,1,3.0,28.94
19,15,6,0,15.8,39.36
15,19,0,0,2.7,29.13
16,7,1,0,7.8,28.02
15,19,3,0,0.9,27.17
2,15,6,1,1.5,3.65
11,7,2,0,2.1,14.56
1,19,5,0,1.2,1.51
15,15,2,0,11.3,30.05
19,12,4,0,3.9,26.66
4,19,1,0,2.0,10.06
11,15,4,0,4.2,17.79
5,12,2,0,1.9,7.66
3,12,2,0,0.1,3.24
13,10,2,2,2.4,33.17
10,6,4,0,2.9,14.75
11,19,6,0,11.9,30.86
18,7,1,1,0.1,27.73
2,18,5,0,2.2,6.31
7,14,6,2,0.3,11.81
9,13,5,0,0.5,11.18
10,13,0,1,2.8,17.5
18,15,0,0,0.8,22.13
7,21,2,0,4.1,14.06
7,6,1,0,2.2,11.13
3,11,1,0,0.7,4.65
12,20,3,1,2.0,18.43
7,20,3,0,0.0,8.89
17,14,6,0,6.0,26.62
1,21,4,0,0.0,1.63
5,20,3,1,0.0,7.1
16,13,6,1,2.8,26.72
15,8,5,0,10.9,36.86
2,9,5,0,5.8,11.37
9,20,6,0,0.9,12.56
7,8,4,0,0.7,11.55
4,11,0,0,3.0,6.53
18,19,2,0,5.2,36.36
4,14,1,2,1.3,8.47
13,20,0,1,1.7,22.28
1,13,6,0,0.4,1.0
3,20,5,0,0.5,4.87
16,21,0,2,2.5,30.01
4,21,4,0,0.3,5.96
16,20,2,0,0.7,18.52
19,21,5,2,0.8,32.47
1,18,4,0,1.8,3.89
5,15,6,0,0.1,4.95
19,9,0,0,2.1,35.48
11,20,1,0,7.9,22.16
13,7,3,0,0.1,15.04
5,18,4,0,3.0,12.11
4,13,5,0,5.4,10.94
4,13,0,2,1.1,8.36
4,19,3,0,0.4,6.36
4,17,3,0,0.1,7.43
18,16,0,0,3.1,24.29
18,11,2,0,2.4,23.53
16,19,0,1,0.8,35.02
9,13,5,0,5.3,17.41
18,14,6,0,4.0,25.68
2,18,1,0,1.0,3.21
4,6,5,0,4.2,8.21
12,14,6,0,0.8,15.5
7,7,3,0,3.4,11.11
15,19,1,0,0.4,26.14
7,21,4,2,3.5,14.93
17,18,3,1,0.8,37.8
16,6,2,1,2.5,27.62
19,21,0,1,0.6,28.81
9,13,4,1,3.9,17.11
14,13,5,2,0.2,23.71
17,16,1,0,0.5,21.13
5,9,4,0,0.6,9.92
2,13,2,1,0.1,2.61
16,12,0,0,4.1,23.44
14,18,4,0,11.9,36.6
14,7,5,0,4.5,20.52
1,10,1,0,5.9,7.83
3,19,4,0,0.0,5.02
7,15,0,0,0.4,9.2
15,9,5,0,2.5,28.03
19,21,4,1,11.4,39.56
2,8,1,1,3.2,7.02
19,6,0,1,1.4,29.39
9,10,2,1,0.5,17.37
19,15,2,0,0.5,23.58
5,13,3,0,1.4,7.81
18,17,4,0,3.8,35.36
16,14,1,2,0.1,27.96
4,12,4,0,5.7,10.38
12,17,0,1,8.5,34.11
7,16,3,0,6.6,14.44
14,6,1,2,7.3,31.43
12,6,4,0,0.0,13.97
3,20,1,1,11.4,16.34
5,21,0,0,1.4,7.84
17,6,3,0,6.1,25.03
10,7,1,0,0.6,12.03
10,6,0,2,1.8,18.5
11,9,2,0,0.1,19.46
